date,device,sex,funnel_step,step_order,user_count,conversion_rate_from_previous,min_date,max_date
2015-03-05,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-05,Mobile,Male,Home,1,124,100.0,2015-01-01,2015-04-30
2015-03-05,Mobile,Male,Search,2,21,16.94,2015-01-01,2015-04-30
2015-03-05,Mobile,Male,Payment,3,3,14.29,2015-01-01,2015-04-30
2015-03-05,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-06,Desktop,Female,Home,1,240,100.0,2015-01-01,2015-04-30
2015-03-06,Desktop,Female,Search,2,114,47.5,2015-01-01,2015-04-30
2015-03-06,Desktop,Female,Payment,3,6,5.26,2015-01-01,2015-04-30
2015-03-06,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-06,Desktop,Male,Home,1,228,100.0,2015-01-01,2015-04-30
2015-03-06,Desktop,Male,Search,2,107,46.93,2015-01-01,2015-04-30
2015-03-06,Desktop,Male,Payment,3,8,7.48,2015-01-01,2015-04-30
2015-03-06,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-06,Mobile,Female,Home,1,115,100.0,2015-01-01,2015-04-30
2015-03-06,Mobile,Female,Search,2,23,20.0,2015-01-01,2015-04-30
2015-03-06,Mobile,Female,Payment,3,1,4.35,2015-01-01,2015-04-30
2015-03-06,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-06,Mobile,Male,Home,1,151,100.0,2015-01-01,2015-04-30
2015-03-06,Mobile,Male,Search,2,31,20.53,2015-01-01,2015-04-30
2015-03-06,Mobile,Male,Payment,3,7,22.58,2015-01-01,2015-04-30
2015-03-06,Mobile,Male,Confirmation,4,2,28.57,2015-01-01,2015-04-30
2015-03-07,Desktop,Female,Home,1,260,100.0,2015-01-01,2015-04-30
2015-03-07,Desktop,Female,Search,2,125,48.08,2015-01-01,2015-04-30
2015-03-07,Desktop,Female,Payment,3,9,7.2,2015-01-01,2015-04-30
2015-03-07,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-07,Desktop,Male,Home,1,234,100.0,2015-01-01,2015-04-30
2015-03-07,Desktop,Male,Search,2,122,52.14,2015-01-01,2015-04-30
2015-03-07,Desktop,Male,Payment,3,4,3.28,2015-01-01,2015-04-30
2015-03-07,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-07,Mobile,Female,Home,1,120,100.0,2015-01-01,2015-04-30
2015-03-07,Mobile,Female,Search,2,30,25.0,2015-01-01,2015-04-30
2015-03-07,Mobile,Female,Payment,3,10,33.33,2015-01-01,2015-04-30
2015-03-07,Mobile,Female,Confirmation,4,2,20.0,2015-01-01,2015-04-30
2015-03-07,Mobile,Male,Home,1,113,100.0,2015-01-01,2015-04-30
2015-03-07,Mobile,Male,Search,2,21,18.58,2015-01-01,2015-04-30
2015-03-07,Mobile,Male,Payment,3,7,33.33,2015-01-01,2015-04-30
2015-03-07,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-08,Desktop,Female,Home,1,231,100.0,2015-01-01,2015-04-30
2015-03-08,Desktop,Female,Search,2,101,43.72,2015-01-01,2015-04-30
2015-03-08,Desktop,Female,Payment,3,6,5.94,2015-01-01,2015-04-30
2015-03-08,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-08,Desktop,Male,Home,1,264,100.0,2015-01-01,2015-04-30
2015-03-08,Desktop,Male,Search,2,136,51.52,2015-01-01,2015-04-30
2015-03-08,Desktop,Male,Payment,3,5,3.68,2015-01-01,2015-04-30
2015-03-08,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-08,Mobile,Female,Home,1,141,100.0,2015-01-01,2015-04-30
2015-03-08,Mobile,Female,Search,2,23,16.31,2015-01-01,2015-04-30
2015-03-08,Mobile,Female,Payment,3,4,17.39,2015-01-01,2015-04-30
2015-03-08,Mobile,Female,Confirmation,4,1,25.0,2015-01-01,2015-04-30
2015-03-08,Mobile,Male,Home,1,110,100.0,2015-01-01,2015-04-30
2015-03-08,Mobile,Male,Search,2,28,25.45,2015-01-01,2015-04-30
2015-03-08,Mobile,Male,Payment,3,8,28.57,2015-01-01,2015-04-30
2015-03-08,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-09,Desktop,Female,Home,1,225,100.0,2015-01-01,2015-04-30
2015-03-09,Desktop,Female,Search,2,124,55.11,2015-01-01,2015-04-30
2015-03-09,Desktop,Female,Payment,3,8,6.45,2015-01-01,2015-04-30
2015-03-09,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-09,Desktop,Male,Home,1,270,100.0,2015-01-01,2015-04-30
2015-03-09,Desktop,Male,Search,2,132,48.89,2015-01-01,2015-04-30
2015-03-09,Desktop,Male,Payment,3,2,1.52,2015-01-01,2015-04-30
2015-03-09,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-09,Mobile,Female,Home,1,116,100.0,2015-01-01,2015-04-30
2015-03-09,Mobile,Female,Search,2,29,25.0,2015-01-01,2015-04-30
2015-03-09,Mobile,Female,Payment,3,4,13.79,2015-01-01,2015-04-30
2015-03-09,Mobile,Female,Confirmation,4,1,25.0,2015-01-01,2015-04-30
2015-03-09,Mobile,Male,Home,1,132,100.0,2015-01-01,2015-04-30
2015-03-09,Mobile,Male,Search,2,32,24.24,2015-01-01,2015-04-30
2015-03-09,Mobile,Male,Payment,3,6,18.75,2015-01-01,2015-04-30
2015-03-09,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-10,Desktop,Female,Home,1,253,100.0,2015-01-01,2015-04-30
2015-03-10,Desktop,Female,Search,2,119,47.04,2015-01-01,2015-04-30
2015-03-10,Desktop,Female,Payment,3,5,4.2,2015-01-01,2015-04-30
2015-03-10,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-10,Desktop,Male,Home,1,252,100.0,2015-01-01,2015-04-30
2015-03-10,Desktop,Male,Search,2,117,46.43,2015-01-01,2015-04-30
2015-03-10,Desktop,Male,Payment,3,4,3.42,2015-01-01,2015-04-30
2015-03-10,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-10,Mobile,Female,Home,1,130,100.0,2015-01-01,2015-04-30
2015-03-10,Mobile,Female,Search,2,28,21.54,2015-01-01,2015-04-30
2015-03-10,Mobile,Female,Payment,3,5,17.86,2015-01-01,2015-04-30
2015-03-10,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-10,Mobile,Male,Home,1,116,100.0,2015-01-01,2015-04-30
2015-03-10,Mobile,Male,Search,2,19,16.38,2015-01-01,2015-04-30
2015-03-10,Mobile,Male,Payment,3,3,15.79,2015-01-01,2015-04-30
2015-03-10,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-11,Desktop,Female,Home,1,220,100.0,2015-01-01,2015-04-30
2015-03-11,Desktop,Female,Search,2,110,50.0,2015-01-01,2015-04-30
2015-03-11,Desktop,Female,Payment,3,11,10.0,2015-01-01,2015-04-30
2015-03-11,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-11,Desktop,Male,Home,1,251,100.0,2015-01-01,2015-04-30
2015-03-11,Desktop,Male,Search,2,123,49.0,2015-01-01,2015-04-30
2015-03-11,Desktop,Male,Payment,3,6,4.88,2015-01-01,2015-04-30
2015-03-11,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-11,Mobile,Female,Home,1,125,100.0,2015-01-01,2015-04-30
2015-03-11,Mobile,Female,Search,2,24,19.2,2015-01-01,2015-04-30
2015-03-11,Mobile,Female,Payment,3,9,37.5,2015-01-01,2015-04-30
2015-03-11,Mobile,Female,Confirmation,4,1,11.11,2015-01-01,2015-04-30
2015-03-11,Mobile,Male,Home,1,137,100.0,2015-01-01,2015-04-30
2015-03-11,Mobile,Male,Search,2,27,19.71,2015-01-01,2015-04-30
2015-03-11,Mobile,Male,Payment,3,9,33.33,2015-01-01,2015-04-30
2015-03-11,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-12,Desktop,Female,Home,1,265,100.0,2015-01-01,2015-04-30
2015-03-12,Desktop,Female,Search,2,132,49.81,2015-01-01,2015-04-30
2015-03-12,Desktop,Female,Payment,3,4,3.03,2015-01-01,2015-04-30
2015-03-12,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-12,Desktop,Male,Home,1,236,100.0,2015-01-01,2015-04-30
2015-03-12,Desktop,Male,Search,2,121,51.27,2015-01-01,2015-04-30
2015-03-12,Desktop,Male,Payment,3,5,4.13,2015-01-01,2015-04-30
2015-03-12,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-12,Mobile,Female,Home,1,110,100.0,2015-01-01,2015-04-30
2015-03-12,Mobile,Female,Search,2,24,21.82,2015-01-01,2015-04-30
2015-03-12,Mobile,Female,Payment,3,6,25.0,2015-01-01,2015-04-30
2015-03-12,Mobile,Female,Confirmation,4,2,33.33,2015-01-01,2015-04-30
2015-03-12,Mobile,Male,Home,1,94,100.0,2015-01-01,2015-04-30
2015-03-12,Mobile,Male,Search,2,18,19.15,2015-01-01,2015-04-30
2015-03-12,Mobile,Male,Payment,3,3,16.67,2015-01-01,2015-04-30
2015-03-12,Mobile,Male,Confirmation,4,1,33.33,2015-01-01,2015-04-30
2015-03-13,Desktop,Female,Home,1,211,100.0,2015-01-01,2015-04-30
2015-03-13,Desktop,Female,Search,2,100,47.39,2015-01-01,2015-04-30
2015-03-13,Desktop,Female,Payment,3,6,6.0,2015-01-01,2015-04-30
2015-03-13,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-13,Desktop,Male,Home,1,281,100.0,2015-01-01,2015-04-30
2015-03-13,Desktop,Male,Search,2,121,43.06,2015-01-01,2015-04-30
2015-03-13,Desktop,Male,Payment,3,6,4.96,2015-01-01,2015-04-30
2015-03-13,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-13,Mobile,Female,Home,1,132,100.0,2015-01-01,2015-04-30
2015-03-13,Mobile,Female,Search,2,30,22.73,2015-01-01,2015-04-30
2015-03-13,Mobile,Female,Payment,3,9,30.0,2015-01-01,2015-04-30
2015-03-13,Mobile,Female,Confirmation,4,1,11.11,2015-01-01,2015-04-30
2015-03-13,Mobile,Male,Home,1,117,100.0,2015-01-01,2015-04-30
2015-03-13,Mobile,Male,Search,2,24,20.51,2015-01-01,2015-04-30
2015-03-13,Mobile,Male,Payment,3,7,29.17,2015-01-01,2015-04-30
2015-03-13,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-14,Desktop,Female,Home,1,261,100.0,2015-01-01,2015-04-30
2015-03-14,Desktop,Female,Search,2,148,56.7,2015-01-01,2015-04-30
2015-03-14,Desktop,Female,Payment,3,3,2.03,2015-01-01,2015-04-30
2015-03-14,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-14,Desktop,Male,Home,1,206,100.0,2015-01-01,2015-04-30
2015-03-14,Desktop,Male,Search,2,92,44.66,2015-01-01,2015-04-30
2015-03-14,Desktop,Male,Payment,3,3,3.26,2015-01-01,2015-04-30
2015-03-14,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-14,Mobile,Female,Home,1,115,100.0,2015-01-01,2015-04-30
2015-03-14,Mobile,Female,Search,2,17,14.78,2015-01-01,2015-04-30
2015-03-14,Mobile,Female,Payment,3,6,35.29,2015-01-01,2015-04-30
2015-03-14,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-14,Mobile,Male,Home,1,124,100.0,2015-01-01,2015-04-30
2015-03-14,Mobile,Male,Search,2,31,25.0,2015-01-01,2015-04-30
2015-03-14,Mobile,Male,Payment,3,8,25.81,2015-01-01,2015-04-30
2015-03-14,Mobile,Male,Confirmation,4,1,12.5,2015-01-01,2015-04-30
2015-03-15,Desktop,Female,Home,1,244,100.0,2015-01-01,2015-04-30
2015-03-15,Desktop,Female,Search,2,121,49.59,2015-01-01,2015-04-30
2015-03-15,Desktop,Female,Payment,3,9,7.44,2015-01-01,2015-04-30
2015-03-15,Desktop,Female,Confirmation,4,1,11.11,2015-01-01,2015-04-30
2015-03-15,Desktop,Male,Home,1,229,100.0,2015-01-01,2015-04-30
2015-03-15,Desktop,Male,Search,2,116,50.66,2015-01-01,2015-04-30
2015-03-15,Desktop,Male,Payment,3,7,6.03,2015-01-01,2015-04-30
2015-03-15,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-15,Mobile,Female,Home,1,133,100.0,2015-01-01,2015-04-30
2015-03-15,Mobile,Female,Search,2,22,16.54,2015-01-01,2015-04-30
2015-03-15,Mobile,Female,Payment,3,7,31.82,2015-01-01,2015-04-30
2015-03-15,Mobile,Female,Confirmation,4,2,28.57,2015-01-01,2015-04-30
2015-03-15,Mobile,Male,Home,1,114,100.0,2015-01-01,2015-04-30
2015-03-15,Mobile,Male,Search,2,28,24.56,2015-01-01,2015-04-30
2015-03-15,Mobile,Male,Payment,3,5,17.86,2015-01-01,2015-04-30
2015-03-15,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-16,Desktop,Female,Home,1,240,100.0,2015-01-01,2015-04-30
2015-03-16,Desktop,Female,Search,2,113,47.08,2015-01-01,2015-04-30
2015-03-16,Desktop,Female,Payment,3,3,2.65,2015-01-01,2015-04-30
2015-03-16,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-16,Desktop,Male,Home,1,255,100.0,2015-01-01,2015-04-30
2015-03-16,Desktop,Male,Search,2,131,51.37,2015-01-01,2015-04-30
2015-03-16,Desktop,Male,Payment,3,3,2.29,2015-01-01,2015-04-30
2015-03-16,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-16,Mobile,Female,Home,1,115,100.0,2015-01-01,2015-04-30
2015-03-16,Mobile,Female,Search,2,25,21.74,2015-01-01,2015-04-30
2015-03-16,Mobile,Female,Payment,3,4,16.0,2015-01-01,2015-04-30
2015-03-16,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-16,Mobile,Male,Home,1,119,100.0,2015-01-01,2015-04-30
2015-03-16,Mobile,Male,Search,2,29,24.37,2015-01-01,2015-04-30
2015-03-16,Mobile,Male,Payment,3,7,24.14,2015-01-01,2015-04-30
2015-03-16,Mobile,Male,Confirmation,4,2,28.57,2015-01-01,2015-04-30
2015-03-17,Desktop,Female,Home,1,238,100.0,2015-01-01,2015-04-30
2015-03-17,Desktop,Female,Search,2,129,54.2,2015-01-01,2015-04-30
2015-03-17,Desktop,Female,Payment,3,6,4.65,2015-01-01,2015-04-30
2015-03-17,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-17,Desktop,Male,Home,1,257,100.0,2015-01-01,2015-04-30
2015-03-17,Desktop,Male,Search,2,131,50.97,2015-01-01,2015-04-30
2015-03-17,Desktop,Male,Payment,3,4,3.05,2015-01-01,2015-04-30
2015-03-17,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-17,Mobile,Female,Home,1,123,100.0,2015-01-01,2015-04-30
2015-03-17,Mobile,Female,Search,2,24,19.51,2015-01-01,2015-04-30
2015-03-17,Mobile,Female,Payment,3,7,29.17,2015-01-01,2015-04-30
2015-03-17,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-17,Mobile,Male,Home,1,134,100.0,2015-01-01,2015-04-30
2015-03-17,Mobile,Male,Search,2,23,17.16,2015-01-01,2015-04-30
2015-03-17,Mobile,Male,Payment,3,6,26.09,2015-01-01,2015-04-30
2015-03-17,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-18,Desktop,Female,Home,1,236,100.0,2015-01-01,2015-04-30
2015-03-18,Desktop,Female,Search,2,117,49.58,2015-01-01,2015-04-30
2015-03-18,Desktop,Female,Payment,3,5,4.27,2015-01-01,2015-04-30
2015-03-18,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-18,Desktop,Male,Home,1,223,100.0,2015-01-01,2015-04-30
2015-03-18,Desktop,Male,Search,2,105,47.09,2015-01-01,2015-04-30
2015-03-18,Desktop,Male,Payment,3,6,5.71,2015-01-01,2015-04-30
2015-03-18,Desktop,Male,Confirmation,4,1,16.67,2015-01-01,2015-04-30
2015-03-18,Mobile,Female,Home,1,121,100.0,2015-01-01,2015-04-30
2015-03-18,Mobile,Female,Search,2,19,15.7,2015-01-01,2015-04-30
2015-03-18,Mobile,Female,Payment,3,4,21.05,2015-01-01,2015-04-30
2015-03-18,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-18,Mobile,Male,Home,1,122,100.0,2015-01-01,2015-04-30
2015-03-18,Mobile,Male,Search,2,23,18.85,2015-01-01,2015-04-30
2015-03-18,Mobile,Male,Payment,3,3,13.04,2015-01-01,2015-04-30
2015-03-18,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-19,Desktop,Female,Home,1,236,100.0,2015-01-01,2015-04-30
2015-03-19,Desktop,Female,Search,2,126,53.39,2015-01-01,2015-04-30
2015-03-19,Desktop,Female,Payment,3,6,4.76,2015-01-01,2015-04-30
2015-03-19,Desktop,Female,Confirmation,4,1,16.67,2015-01-01,2015-04-30
2015-03-19,Desktop,Male,Home,1,224,100.0,2015-01-01,2015-04-30
2015-03-19,Desktop,Male,Search,2,107,47.77,2015-01-01,2015-04-30
2015-03-19,Desktop,Male,Payment,3,3,2.8,2015-01-01,2015-04-30
2015-03-19,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-19,Mobile,Female,Home,1,110,100.0,2015-01-01,2015-04-30
2015-03-19,Mobile,Female,Search,2,22,20.0,2015-01-01,2015-04-30
2015-03-19,Mobile,Female,Payment,3,4,18.18,2015-01-01,2015-04-30
2015-03-19,Mobile,Female,Confirmation,4,1,25.0,2015-01-01,2015-04-30
2015-03-19,Mobile,Male,Home,1,114,100.0,2015-01-01,2015-04-30
2015-03-19,Mobile,Male,Search,2,17,14.91,2015-01-01,2015-04-30
2015-03-19,Mobile,Male,Payment,3,4,23.53,2015-01-01,2015-04-30
2015-03-19,Mobile,Male,Confirmation,4,1,25.0,2015-01-01,2015-04-30
2015-03-20,Desktop,Female,Home,1,261,100.0,2015-01-01,2015-04-30
2015-03-20,Desktop,Female,Search,2,123,47.13,2015-01-01,2015-04-30
2015-03-20,Desktop,Female,Payment,3,6,4.88,2015-01-01,2015-04-30
2015-03-20,Desktop,Female,Confirmation,4,1,16.67,2015-01-01,2015-04-30
2015-03-20,Desktop,Male,Home,1,255,100.0,2015-01-01,2015-04-30
2015-03-20,Desktop,Male,Search,2,120,47.06,2015-01-01,2015-04-30
2015-03-20,Desktop,Male,Payment,3,4,3.33,2015-01-01,2015-04-30
2015-03-20,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-20,Mobile,Female,Home,1,117,100.0,2015-01-01,2015-04-30
2015-03-20,Mobile,Female,Search,2,33,28.21,2015-01-01,2015-04-30
2015-03-20,Mobile,Female,Payment,3,7,21.21,2015-01-01,2015-04-30
2015-03-20,Mobile,Female,Confirmation,4,2,28.57,2015-01-01,2015-04-30
2015-03-20,Mobile,Male,Home,1,119,100.0,2015-01-01,2015-04-30
2015-03-20,Mobile,Male,Search,2,24,20.17,2015-01-01,2015-04-30
2015-03-20,Mobile,Male,Payment,3,5,20.83,2015-01-01,2015-04-30
2015-03-20,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-21,Desktop,Female,Home,1,230,100.0,2015-01-01,2015-04-30
2015-03-21,Desktop,Female,Search,2,122,53.04,2015-01-01,2015-04-30
2015-03-21,Desktop,Female,Payment,3,5,4.1,2015-01-01,2015-04-30
2015-03-21,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-21,Desktop,Male,Home,1,232,100.0,2015-01-01,2015-04-30
2015-03-21,Desktop,Male,Search,2,118,50.86,2015-01-01,2015-04-30
2015-03-21,Desktop,Male,Payment,3,4,3.39,2015-01-01,2015-04-30
2015-03-21,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-21,Mobile,Female,Home,1,117,100.0,2015-01-01,2015-04-30
2015-03-21,Mobile,Female,Search,2,19,16.24,2015-01-01,2015-04-30
2015-03-21,Mobile,Female,Payment,3,2,10.53,2015-01-01,2015-04-30
2015-03-21,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-21,Mobile,Male,Home,1,119,100.0,2015-01-01,2015-04-30
2015-03-21,Mobile,Male,Search,2,21,17.65,2015-01-01,2015-04-30
2015-03-21,Mobile,Male,Payment,3,3,14.29,2015-01-01,2015-04-30
2015-03-21,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-22,Desktop,Female,Home,1,259,100.0,2015-01-01,2015-04-30
2015-03-22,Desktop,Female,Search,2,131,50.58,2015-01-01,2015-04-30
2015-03-22,Desktop,Female,Payment,3,4,3.05,2015-01-01,2015-04-30
2015-03-22,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-22,Desktop,Male,Home,1,255,100.0,2015-01-01,2015-04-30
2015-03-22,Desktop,Male,Search,2,127,49.8,2015-01-01,2015-04-30
2015-03-22,Desktop,Male,Payment,3,5,3.94,2015-01-01,2015-04-30
2015-03-22,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-22,Mobile,Female,Home,1,105,100.0,2015-01-01,2015-04-30
2015-03-22,Mobile,Female,Search,2,20,19.05,2015-01-01,2015-04-30
2015-03-22,Mobile,Female,Payment,3,4,20.0,2015-01-01,2015-04-30
2015-03-22,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-22,Mobile,Male,Home,1,120,100.0,2015-01-01,2015-04-30
2015-03-22,Mobile,Male,Search,2,30,25.0,2015-01-01,2015-04-30
2015-03-22,Mobile,Male,Payment,3,3,10.0,2015-01-01,2015-04-30
2015-03-22,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-23,Desktop,Female,Home,1,258,100.0,2015-01-01,2015-04-30
2015-03-23,Desktop,Female,Search,2,121,46.9,2015-01-01,2015-04-30
2015-03-23,Desktop,Female,Payment,3,4,3.31,2015-01-01,2015-04-30
2015-03-23,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-23,Desktop,Male,Home,1,249,100.0,2015-01-01,2015-04-30
2015-03-23,Desktop,Male,Search,2,124,49.8,2015-01-01,2015-04-30
2015-03-23,Desktop,Male,Payment,3,4,3.23,2015-01-01,2015-04-30
2015-03-23,Desktop,Male,Confirmation,4,1,25.0,2015-01-01,2015-04-30
2015-03-23,Mobile,Female,Home,1,125,100.0,2015-01-01,2015-04-30
2015-03-23,Mobile,Female,Search,2,24,19.2,2015-01-01,2015-04-30
2015-03-23,Mobile,Female,Payment,3,4,16.67,2015-01-01,2015-04-30
2015-03-23,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-23,Mobile,Male,Home,1,137,100.0,2015-01-01,2015-04-30
2015-03-23,Mobile,Male,Search,2,30,21.9,2015-01-01,2015-04-30
2015-03-23,Mobile,Male,Payment,3,5,16.67,2015-01-01,2015-04-30
2015-03-23,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-24,Desktop,Female,Home,1,257,100.0,2015-01-01,2015-04-30
2015-03-24,Desktop,Female,Search,2,124,48.25,2015-01-01,2015-04-30
2015-03-24,Desktop,Female,Payment,3,4,3.23,2015-01-01,2015-04-30
2015-03-24,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-24,Desktop,Male,Home,1,232,100.0,2015-01-01,2015-04-30
2015-03-24,Desktop,Male,Search,2,117,50.43,2015-01-01,2015-04-30
2015-03-24,Desktop,Male,Payment,3,2,1.71,2015-01-01,2015-04-30
2015-03-24,Desktop,Male,Confirmation,4,1,50.0,2015-01-01,2015-04-30
2015-03-24,Mobile,Female,Home,1,112,100.0,2015-01-01,2015-04-30
2015-03-24,Mobile,Female,Search,2,24,21.43,2015-01-01,2015-04-30
2015-03-24,Mobile,Female,Payment,3,8,33.33,2015-01-01,2015-04-30
2015-03-24,Mobile,Female,Confirmation,4,1,12.5,2015-01-01,2015-04-30
2015-03-24,Mobile,Male,Home,1,123,100.0,2015-01-01,2015-04-30
2015-03-24,Mobile,Male,Search,2,16,13.01,2015-01-01,2015-04-30
2015-03-24,Mobile,Male,Payment,3,2,12.5,2015-01-01,2015-04-30
2015-03-24,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-25,Desktop,Female,Home,1,238,100.0,2015-01-01,2015-04-30
2015-03-25,Desktop,Female,Search,2,130,54.62,2015-01-01,2015-04-30
2015-03-25,Desktop,Female,Payment,3,4,3.08,2015-01-01,2015-04-30
2015-03-25,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-25,Desktop,Male,Home,1,262,100.0,2015-01-01,2015-04-30
2015-03-25,Desktop,Male,Search,2,134,51.15,2015-01-01,2015-04-30
2015-03-25,Desktop,Male,Payment,3,6,4.48,2015-01-01,2015-04-30
2015-03-25,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-25,Mobile,Female,Home,1,116,100.0,2015-01-01,2015-04-30
2015-03-25,Mobile,Female,Search,2,20,17.24,2015-01-01,2015-04-30
2015-03-25,Mobile,Female,Payment,3,6,30.0,2015-01-01,2015-04-30
2015-03-25,Mobile,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-25,Mobile,Male,Home,1,139,100.0,2015-01-01,2015-04-30
2015-03-25,Mobile,Male,Search,2,29,20.86,2015-01-01,2015-04-30
2015-03-25,Mobile,Male,Payment,3,7,24.14,2015-01-01,2015-04-30
2015-03-25,Mobile,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-26,Desktop,Female,Home,1,215,100.0,2015-01-01,2015-04-30
2015-03-26,Desktop,Female,Search,2,110,51.16,2015-01-01,2015-04-30
2015-03-26,Desktop,Female,Payment,3,6,5.45,2015-01-01,2015-04-30
2015-03-26,Desktop,Female,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-26,Desktop,Male,Home,1,236,100.0,2015-01-01,2015-04-30
2015-03-26,Desktop,Male,Search,2,116,49.15,2015-01-01,2015-04-30
2015-03-26,Desktop,Male,Payment,3,4,3.45,2015-01-01,2015-04-30
2015-03-26,Desktop,Male,Confirmation,4,0,0.0,2015-01-01,2015-04-30
2015-03-26,Mobile,Female,Home,1,145,100.0,2015-01-01,2015-04-30
2015-03-26,Mobile,Female,Search,2,27,18.62,2015-01-01,2015-04-30
2015-03-26,Mobile,Female,Payment,3,8,29.63,2015-01-01,2015-04-30
2015-03-26,Mobile,Female,Confirmation,4,1,12.5,2015-01-01,2015-04-30
2015-03-26,Mobile,Male,Home,1,136,100.0,2015-01-01,2015-04-30
2015-03-26,Mobile,Male,Search,2,30,22.06,2015-01-01,2015-04-30
2015-03-26,Mobile,Male,Payment,3,5,16.67,2015-01-01,2015-04-30
